Date,Store ID,Product ID,Category,Inventory Level,Units Sold,Units Ordered,Price,Seasonality
19-04-2022,S001,P0009,Toys,58,55,61,20,Winter
19-04-2022,S001,P0010,Groceries,456,196,91,80.6,Autumn
19-04-2022,S001,P0011,Furniture,159,82,43,67.7,Autumn
19-04-2022,S001,P0012,Toys,67,36,62,48.86,Summer
19-04-2022,S001,P0013,Toys,204,100,42,30.57,Summer
19-04-2022,S001,P0014,Toys,136,50,125,14.92,Spring
19-04-2022,S001,P0015,Clothing,152,79,148,39.84,Winter
19-04-2022,S001,P0016,Groceries,158,27,181,58.74,Winter
19-04-2022,S001,P0017,Clothing,234,108,21,57.07,Winter
19-04-2022,S001,P0018,Clothing,369,156,74,65.21,Summer
19-04-2022,S001,P0019,Groceries,349,219,139,38.19,Autumn
19-04-2022,S001,P0020,Electronics,326,60,158,30.59,Autumn
19-04-2022,S002,P0001,Toys,478,247,147,23.68,Summer
19-04-2022,S002,P0002,Electronics,475,161,94,28.9,Spring
19-04-2022,S002,P0003,Clothing,462,233,70,67.6,Spring
19-04-2022,S002,P0004,Toys,456,61,72,94.41,Spring
19-04-2022,S002,P0005,Groceries,253,118,22,37.2,Spring
19-04-2022,S002,P0006,Furniture,302,83,191,23.26,Summer
19-04-2022,S002,P0007,Furniture,293,200,149,63.5,Winter
19-04-2022,S002,P0008,Clothing,130,77,167,74.61,Winter
19-04-2022,S002,P0009,Toys,414,175,107,80.92,Winter
19-04-2022,S002,P0010,Furniture,364,331,64,14.06,Autumn
19-04-2022,S002,P0011,Electronics,60,25,185,73.42,Summer
19-04-2022,S002,P0012,Groceries,346,150,40,96.68,Autumn
19-04-2022,S002,P0013,Clothing,198,104,149,86.43,Spring
19-04-2022,S002,P0014,Electronics,414,312,187,26.62,Summer
19-04-2022,S002,P0015,Electronics,166,81,39,78.34,Spring
19-04-2022,S002,P0016,Toys,396,57,162,17.68,Autumn
19-04-2022,S002,P0017,Electronics,122,118,140,96.25,Summer
19-04-2022,S002,P0018,Furniture,464,416,170,11.7,Winter
19-04-2022,S002,P0019,Furniture,487,345,81,60.03,Winter
19-04-2022,S002,P0020,Toys,411,394,122,84.43,Spring
19-04-2022,S003,P0001,Electronics,257,59,147,35.59,Spring
19-04-2022,S003,P0002,Furniture,300,64,43,31.33,Winter
19-04-2022,S003,P0003,Electronics,161,79,200,36.2,Spring
19-04-2022,S003,P0004,Furniture,292,234,191,86.11,Winter
19-04-2022,S003,P0005,Furniture,72,9,192,64.64,Autumn
19-04-2022,S003,P0006,Furniture,261,64,132,80.2,Winter
19-04-2022,S003,P0007,Toys,195,107,194,19.77,Spring
19-04-2022,S003,P0008,Clothing,485,378,72,14.45,Autumn
19-04-2022,S003,P0009,Groceries,460,70,143,28.67,Summer
19-04-2022,S003,P0010,Clothing,55,5,20,60.21,Winter
19-04-2022,S003,P0011,Electronics,423,294,149,54.48,Winter
19-04-2022,S003,P0012,Groceries,312,32,126,48.91,Spring
19-04-2022,S003,P0013,Toys,118,6,58,95.65,Autumn
19-04-2022,S003,P0014,Clothing,399,146,117,91.49,Summer
19-04-2022,S003,P0015,Groceries,420,119,34,42.02,Summer
19-04-2022,S003,P0016,Furniture,269,17,95,86.19,Winter
19-04-2022,S003,P0017,Groceries,498,403,195,41.62,Autumn
19-04-2022,S003,P0018,Groceries,489,195,112,71.19,Autumn
19-04-2022,S003,P0019,Furniture,126,40,177,43.34,Winter
19-04-2022,S003,P0020,Toys,455,268,129,75.63,Autumn
19-04-2022,S004,P0001,Clothing,446,95,171,93.61,Summer
19-04-2022,S004,P0002,Toys,379,8,87,98.66,Summer
19-04-2022,S004,P0003,Furniture,379,235,122,11.16,Summer
19-04-2022,S004,P0004,Furniture,224,8,125,17.99,Spring
19-04-2022,S004,P0005,Groceries,216,185,20,48.85,Summer
19-04-2022,S004,P0006,Toys,381,331,88,94.45,Autumn
19-04-2022,S004,P0007,Groceries,475,473,120,85.77,Winter
19-04-2022,S004,P0008,Clothing,101,68,134,29.58,Autumn
19-04-2022,S004,P0009,Furniture,408,208,45,78.76,Winter
19-04-2022,S004,P0010,Toys,251,43,149,71.2,Winter
19-04-2022,S004,P0011,Clothing,67,61,193,39.78,Autumn
19-04-2022,S004,P0012,Clothing,229,179,196,51.81,Autumn
19-04-2022,S004,P0013,Clothing,480,211,135,53.07,Winter
19-04-2022,S004,P0014,Electronics,389,272,165,63.34,Summer
19-04-2022,S004,P0015,Electronics,91,11,123,51.95,Summer
19-04-2022,S004,P0016,Clothing,145,21,71,49.98,Spring
19-04-2022,S004,P0017,Furniture,81,65,123,25.05,Spring
19-04-2022,S004,P0018,Toys,260,228,59,34.15,Summer
19-04-2022,S004,P0019,Clothing,119,82,102,76.26,Spring
19-04-2022,S004,P0020,Electronics,209,162,149,19.46,Autumn
19-04-2022,S005,P0001,Furniture,92,58,62,67.42,Summer
19-04-2022,S005,P0002,Toys,297,221,123,15.19,Spring
19-04-2022,S005,P0003,Toys,432,402,164,81.18,Autumn
19-04-2022,S005,P0004,Clothing,403,54,96,61.07,Autumn
19-04-2022,S005,P0005,Groceries,138,101,66,46.9,Autumn
19-04-2022,S005,P0006,Electronics,251,79,98,57.89,Spring
19-04-2022,S005,P0007,Clothing,311,160,153,48.69,Spring
19-04-2022,S005,P0008,Electronics,120,69,87,45.53,Spring
19-04-2022,S005,P0009,Electronics,271,81,145,70.55,Autumn
19-04-2022,S005,P0010,Electronics,57,12,44,28.81,Spring
19-04-2022,S005,P0011,Toys,495,394,133,60.58,Autumn
19-04-2022,S005,P0012,Groceries,463,5,199,14.49,Autumn
19-04-2022,S005,P0013,Toys,153,3,129,53.03,Winter
19-04-2022,S005,P0014,Clothing,292,4,151,46.09,Winter
19-04-2022,S005,P0015,Toys,99,37,149,18.58,Spring
19-04-2022,S005,P0016,Furniture,425,29,94,55.13,Summer
19-04-2022,S005,P0017,Furniture,187,45,81,72.44,Summer
19-04-2022,S005,P0018,Electronics,283,257,155,94.87,Winter
19-04-2022,S005,P0019,Clothing,422,197,70,12.6,Winter
19-04-2022,S005,P0020,Groceries,418,314,54,60.74,Spring
20-04-2022,S001,P0001,Furniture,164,51,131,14.9,Summer
20-04-2022,S001,P0002,Electronics,214,125,51,25.8,Summer
20-04-2022,S001,P0003,Clothing,133,34,42,72.41,Summer
20-04-2022,S001,P0004,Furniture,244,201,154,65.91,Winter
20-04-2022,S001,P0005,Furniture,134,125,52,95.08,Spring
20-04-2022,S001,P0006,Electronics,334,296,127,88.68,Autumn
20-04-2022,S001,P0007,Electronics,278,59,98,55.41,Spring
20-04-2022,S001,P0008,Furniture,489,375,180,26.39,Spring
20-04-2022,S001,P0009,Groceries,130,106,39,24.75,Winter
20-04-2022,S001,P0010,Furniture,341,332,26,75.02,Spring
20-04-2022,S001,P0011,Electronics,395,27,145,10.06,Autumn
20-04-2022,S001,P0012,Groceries,178,21,78,84.13,Spring
20-04-2022,S001,P0013,Electronics,269,50,166,56.72,Autumn
20-04-2022,S001,P0014,Electronics,487,80,79,12.94,Autumn
20-04-2022,S001,P0015,Electronics,483,373,115,91.22,Winter
20-04-2022,S001,P0016,Groceries,62,5,134,76.28,Autumn
20-04-2022,S001,P0017,Toys,176,115,28,86.3,Spring
20-04-2022,S001,P0018,Toys,379,342,178,83.23,Autumn
20-04-2022,S001,P0019,Clothing,226,156,113,21.53,Winter
20-04-2022,S001,P0020,Toys,477,3,99,73.34,Summer
20-04-2022,S002,P0001,Toys,338,112,167,22.73,Autumn
20-04-2022,S002,P0002,Electronics,150,73,178,17.14,Spring
20-04-2022,S002,P0003,Electronics,285,191,83,95.56,Summer
20-04-2022,S002,P0004,Furniture,174,128,75,91.89,Spring
20-04-2022,S002,P0005,Furniture,349,162,73,72.48,Winter
20-04-2022,S002,P0006,Groceries,350,322,180,47.39,Winter
20-04-2022,S002,P0007,Toys,184,96,56,66.95,Winter
20-04-2022,S002,P0008,Clothing,495,215,137,88.17,Autumn
20-04-2022,S002,P0009,Groceries,76,26,97,10.9,Spring
20-04-2022,S002,P0010,Clothing,498,19,23,42.37,Autumn
20-04-2022,S002,P0011,Toys,159,79,33,75.69,Winter
20-04-2022,S002,P0012,Clothing,271,182,60,26.02,Spring
20-04-2022,S002,P0013,Clothing,491,126,76,35.92,Spring
20-04-2022,S002,P0014,Groceries,323,100,92,51.95,Autumn
20-04-2022,S002,P0015,Electronics,145,128,129,41.74,Winter
20-04-2022,S002,P0016,Furniture,182,51,83,66.56,Spring
20-04-2022,S002,P0017,Clothing,226,110,142,52.19,Autumn
20-04-2022,S002,P0018,Groceries,54,37,116,71.05,Spring
20-04-2022,S002,P0019,Groceries,435,316,71,33.49,Spring
20-04-2022,S002,P0020,Toys,186,137,102,59.78,Spring
20-04-2022,S003,P0001,Electronics,175,9,190,91.16,Winter
20-04-2022,S003,P0002,Clothing,92,1,84,99.59,Summer
20-04-2022,S003,P0003,Groceries,337,322,159,21.49,Summer
20-04-2022,S003,P0004,Clothing,97,94,71,70.69,Winter
20-04-2022,S003,P0005,Toys,224,158,124,71.94,Summer
20-04-2022,S003,P0006,Furniture,174,144,157,73.92,Spring
20-04-2022,S003,P0007,Clothing,418,103,187,25.33,Winter
20-04-2022,S003,P0008,Furniture,85,56,182,81.21,Winter
20-04-2022,S003,P0009,Toys,311,126,138,87.52,Spring
20-04-2022,S003,P0010,Clothing,163,103,102,77.64,Spring
20-04-2022,S003,P0011,Clothing,212,65,149,54.04,Autumn
20-04-2022,S003,P0012,Clothing,146,40,44,41.31,Autumn
20-04-2022,S003,P0013,Toys,241,109,123,91.46,Spring
20-04-2022,S003,P0014,Clothing,171,23,181,44.33,Autumn
20-04-2022,S003,P0015,Groceries,164,113,68,40.73,Autumn
20-04-2022,S003,P0016,Clothing,353,85,174,48.82,Winter
20-04-2022,S003,P0017,Toys,60,43,138,66.13,Summer
20-04-2022,S003,P0018,Groceries,107,104,150,88.08,Spring
20-04-2022,S003,P0019,Electronics,305,233,22,65.44,Winter
20-04-2022,S003,P0020,Groceries,375,245,29,41.84,Winter
20-04-2022,S004,P0001,Groceries,230,78,180,43.15,Autumn
20-04-2022,S004,P0002,Electronics,55,12,38,91.39,Autumn
20-04-2022,S004,P0003,Clothing,147,64,22,71.9,Spring
20-04-2022,S004,P0004,Furniture,263,192,99,45.94,Summer
20-04-2022,S004,P0005,Toys,113,48,62,28.59,Summer
20-04-2022,S004,P0006,Groceries,179,142,83,30.51,Spring
20-04-2022,S004,P0007,Toys,116,64,91,32.53,Spring
20-04-2022,S004,P0008,Electronics,449,87,72,57.4,Spring
20-04-2022,S004,P0009,Groceries,311,195,78,50.92,Spring
20-04-2022,S004,P0010,Furniture,273,6,83,81.16,Winter
20-04-2022,S004,P0011,Electronics,425,173,195,50.58,Winter
20-04-2022,S004,P0012,Electronics,144,50,27,27.2,Summer
20-04-2022,S004,P0013,Groceries,411,331,81,85.71,Summer
20-04-2022,S004,P0014,Toys,378,112,96,92.01,Winter
20-04-2022,S004,P0015,Groceries,291,91,98,91.94,Autumn
20-04-2022,S004,P0016,Furniture,106,12,146,61.44,Winter
20-04-2022,S004,P0017,Furniture,447,381,94,32.37,Autumn
20-04-2022,S004,P0018,Electronics,255,179,63,84.44,Autumn
20-04-2022,S004,P0019,Clothing,420,340,92,85.7,Summer
20-04-2022,S004,P0020,Electronics,105,80,137,21.57,Autumn
20-04-2022,S005,P0001,Furniture,95,35,200,72.83,Winter
20-04-2022,S005,P0002,Furniture,315,118,44,59.38,Summer
20-04-2022,S005,P0003,Toys,374,304,63,52.33,Autumn
20-04-2022,S005,P0004,Toys,414,382,33,48.97,Summer
20-04-2022,S005,P0005,Clothing,218,142,42,13.15,Autumn
20-04-2022,S005,P0006,Groceries,270,91,61,31.46,Autumn
20-04-2022,S005,P0007,Groceries,118,83,112,36.35,Autumn
20-04-2022,S005,P0008,Clothing,443,148,141,70.48,Autumn
20-04-2022,S005,P0009,Electronics,300,173,50,98.84,Spring
20-04-2022,S005,P0010,Groceries,365,231,177,21.21,Autumn
20-04-2022,S005,P0011,Furniture,469,346,62,27.88,Autumn
20-04-2022,S005,P0012,Clothing,329,95,41,94.24,Summer
20-04-2022,S005,P0013,Electronics,370,157,137,38.6,Autumn
20-04-2022,S005,P0014,Clothing,251,141,47,35.6,Winter
20-04-2022,S005,P0015,Groceries,94,88,33,79.02,Autumn
20-04-2022,S005,P0016,Clothing,108,20,137,62.52,Autumn
20-04-2022,S005,P0017,Clothing,294,215,42,89.83,Summer
20-04-2022,S005,P0018,Furniture,99,98,196,72.58,Winter
20-04-2022,S005,P0019,Groceries,405,109,62,44.57,Winter
20-04-2022,S005,P0020,Furniture,291,2,55,51.51,Autumn
21-04-2022,S001,P0001,Furniture,320,107,27,84.81,Winter
21-04-2022,S001,P0002,Furniture,71,20,91,86.47,Winter
21-04-2022,S001,P0003,Furniture,71,6,75,99.05,Summer
21-04-2022,S001,P0004,Toys,236,89,36,79.86,Spring
21-04-2022,S001,P0005,Toys,458,161,43,39.11,Spring
21-04-2022,S001,P0006,Furniture,371,363,60,65.55,Spring
21-04-2022,S001,P0007,Furniture,320,289,126,51.99,Summer
21-04-2022,S001,P0008,Electronics,55,19,78,44.45,Spring
21-04-2022,S001,P0009,Groceries,408,65,42,38.25,Spring
21-04-2022,S001,P0010,Furniture,251,141,89,89.28,Autumn
21-04-2022,S001,P0011,Groceries,85,56,124,64.27,Spring
21-04-2022,S001,P0012,Furniture,264,156,177,42.94,Spring
21-04-2022,S001,P0013,Furniture,83,32,57,44.68,Summer
21-04-2022,S001,P0014,Furniture,369,215,99,48.94,Autumn
21-04-2022,S001,P0015,Furniture,157,118,84,23.95,Winter
21-04-2022,S001,P0016,Electronics,299,290,127,12.68,Spring
21-04-2022,S001,P0017,Electronics,497,491,72,59.72,Autumn
21-04-2022,S001,P0018,Groceries,406,80,53,72.29,Summer
21-04-2022,S001,P0019,Furniture,405,289,95,73.62,Autumn
21-04-2022,S001,P0020,Electronics,324,171,105,97.67,Summer
21-04-2022,S002,P0001,Furniture,254,13,133,77.44,Autumn
21-04-2022,S002,P0002,Furniture,423,199,52,99.78,Summer
21-04-2022,S002,P0003,Electronics,344,24,41,63.79,Summer
21-04-2022,S002,P0004,Clothing,387,54,176,12.96,Winter
21-04-2022,S002,P0005,Toys,447,419,118,74.31,Spring
21-04-2022,S002,P0006,Electronics,60,40,81,30.53,Spring
21-04-2022,S002,P0007,Clothing,131,65,193,50.58,Winter
21-04-2022,S002,P0008,Furniture,323,34,198,41.28,Winter
21-04-2022,S002,P0009,Clothing,362,112,134,71.49,Spring
21-04-2022,S002,P0010,Furniture,146,74,87,28.57,Spring
21-04-2022,S002,P0011,Clothing,387,274,20,65.21,Summer
21-04-2022,S002,P0012,Groceries,335,138,65,91.02,Autumn
21-04-2022,S002,P0013,Furniture,58,20,136,37.4,Autumn
21-04-2022,S002,P0014,Electronics,176,7,163,76.1,Spring
21-04-2022,S002,P0015,Toys,255,18,145,95.94,Autumn
21-04-2022,S002,P0016,Groceries,83,26,103,32.62,Autumn
21-04-2022,S002,P0017,Electronics,222,127,98,14.13,Autumn
21-04-2022,S002,P0018,Electronics,337,311,155,65.38,Spring
21-04-2022,S002,P0019,Clothing,159,112,157,99.17,Spring
21-04-2022,S002,P0020,Electronics,161,152,70,42.24,Summer
21-04-2022,S003,P0001,Clothing,83,23,165,82.63,Autumn
21-04-2022,S003,P0002,Electronics,126,122,93,38.66,Summer
21-04-2022,S003,P0003,Toys,235,181,69,13.84,Summer
21-04-2022,S003,P0004,Electronics,466,46,79,57.12,Spring
21-04-2022,S003,P0005,Toys,211,43,30,49.58,Spring
21-04-2022,S003,P0006,Electronics,416,102,136,42.72,Spring
21-04-2022,S003,P0007,Furniture,362,72,169,88.05,Spring
21-04-2022,S003,P0008,Electronics,352,14,83,55.26,Summer
21-04-2022,S003,P0009,Toys,412,198,142,50.16,Winter
21-04-2022,S003,P0010,Groceries,109,71,116,39.88,Spring
21-04-2022,S003,P0011,Electronics,239,41,158,41.47,Autumn
21-04-2022,S003,P0012,Toys,360,268,32,48.59,Winter
21-04-2022,S003,P0013,Toys,477,311,137,81.88,Spring
21-04-2022,S003,P0014,Furniture,463,384,167,17.04,Autumn
21-04-2022,S003,P0015,Groceries,191,109,139,26.77,Spring
21-04-2022,S003,P0016,Groceries,97,50,184,37.41,Winter
21-04-2022,S003,P0017,Furniture,387,23,150,91.4,Summer
21-04-2022,S003,P0018,Groceries,295,110,181,57.43,Summer
21-04-2022,S003,P0019,Electronics,487,407,130,32.54,Spring
21-04-2022,S003,P0020,Clothing,460,422,115,32.31,Summer
21-04-2022,S004,P0001,Furniture,273,240,109,34.04,Autumn
21-04-2022,S004,P0002,Furniture,117,31,64,37.8,Autumn
21-04-2022,S004,P0003,Electronics,382,347,143,47.87,Spring
21-04-2022,S004,P0004,Toys,82,13,88,55.68,Summer
21-04-2022,S004,P0005,Toys,286,28,74,73.99,Summer
21-04-2022,S004,P0006,Electronics,106,26,132,38.9,Summer
21-04-2022,S004,P0007,Toys,297,213,115,18.3,Summer
21-04-2022,S004,P0008,Electronics,65,45,177,84.27,Autumn
21-04-2022,S004,P0009,Clothing,108,56,109,90.2,Spring
21-04-2022,S004,P0010,Clothing,372,100,20,55.46,Summer
21-04-2022,S004,P0011,Electronics,189,7,197,87.23,Summer
21-04-2022,S004,P0012,Groceries,419,244,131,28.28,Spring
21-04-2022,S004,P0013,Groceries,370,362,74,28.59,Spring
21-04-2022,S004,P0014,Groceries,495,73,65,21.9,Summer
21-04-2022,S004,P0015,Clothing,234,61,56,70.54,Winter
21-04-2022,S004,P0016,Toys,77,25,48,81.34,Spring
21-04-2022,S004,P0017,Groceries,133,68,189,13.97,Autumn
21-04-2022,S004,P0018,Electronics,402,309,67,58.14,Spring
21-04-2022,S004,P0019,Groceries,485,328,33,96.86,Spring
21-04-2022,S004,P0020,Furniture,186,4,152,52.32,Spring
21-04-2022,S005,P0001,Groceries,113,0,169,52.11,Autumn
21-04-2022,S005,P0002,Groceries,119,70,168,19.67,Autumn
21-04-2022,S005,P0003,Toys,83,43,135,16.73,Summer
21-04-2022,S005,P0004,Toys,93,26,172,92.78,Winter
21-04-2022,S005,P0005,Furniture,224,211,172,30.37,Winter
21-04-2022,S005,P0006,Furniture,212,3,95,79.04,Summer
21-04-2022,S005,P0007,Toys,380,371,41,10.81,Winter
21-04-2022,S005,P0008,Clothing,140,120,100,10.69,Winter
21-04-2022,S005,P0009,Toys,379,85,173,32.6,Spring
21-04-2022,S005,P0010,Toys,313,171,30,97.84,Spring
21-04-2022,S005,P0011,Toys,314,52,100,48.07,Autumn
21-04-2022,S005,P0012,Clothing,468,319,54,66.55,Autumn
21-04-2022,S005,P0013,Toys,359,133,181,87.49,Autumn
21-04-2022,S005,P0014,Toys,407,60,46,42.18,Spring
21-04-2022,S005,P0015,Furniture,252,245,111,74.64,Spring
21-04-2022,S005,P0016,Groceries,336,281,198,72.9,Winter
21-04-2022,S005,P0017,Toys,318,144,105,70.58,Autumn
21-04-2022,S005,P0018,Clothing,433,58,171,85.19,Winter
21-04-2022,S005,P0019,Clothing,163,68,119,89.02,Spring
21-04-2022,S005,P0020,Electronics,211,165,185,54.78,Spring
22-04-2022,S001,P0001,Groceries,407,405,68,93.83,Autumn
22-04-2022,S001,P0002,Toys,285,85,189,85.52,Spring
22-04-2022,S001,P0003,Electronics,168,73,67,58.59,Autumn
22-04-2022,S001,P0004,Furniture,120,95,163,19.32,Winter
22-04-2022,S001,P0005,Toys,141,60,171,49.44,Autumn
22-04-2022,S001,P0006,Toys,179,43,134,45.07,Autumn
22-04-2022,S001,P0007,Electronics,105,21,69,41.5,Autumn
22-04-2022,S001,P0008,Electronics,228,135,181,81.79,Spring
22-04-2022,S001,P0009,Toys,108,20,29,46.11,Summer
22-04-2022,S001,P0010,Clothing,240,37,32,32.69,Winter
22-04-2022,S001,P0011,Groceries,138,83,83,45.65,Summer
22-04-2022,S001,P0012,Clothing,172,19,115,94.93,Spring
22-04-2022,S001,P0013,Furniture,462,351,136,57.8,Winter
22-04-2022,S001,P0014,Groceries,117,104,160,57.25,Autumn
22-04-2022,S001,P0015,Electronics,469,399,106,63.82,Summer
22-04-2022,S001,P0016,Toys,294,87,84,81.6,Summer
22-04-2022,S001,P0017,Electronics,211,142,46,92.62,Winter
22-04-2022,S001,P0018,Furniture,174,41,155,26.84,Summer
22-04-2022,S001,P0019,Toys,374,263,135,26.89,Summer
22-04-2022,S001,P0020,Clothing,358,38,118,25.24,Winter
22-04-2022,S002,P0001,Furniture,208,89,182,86.87,Summer
22-04-2022,S002,P0002,Electronics,476,368,73,66.43,Summer
22-04-2022,S002,P0003,Furniture,82,35,110,85.93,Summer
22-04-2022,S002,P0004,Toys,138,133,115,85.35,Spring
22-04-2022,S002,P0005,Clothing,244,57,43,50.05,Winter
22-04-2022,S002,P0006,Groceries,497,357,162,83.58,Winter
22-04-2022,S002,P0007,Toys,167,49,34,30.61,Autumn
22-04-2022,S002,P0008,Furniture,416,89,157,39.52,Spring
22-04-2022,S002,P0009,Clothing,319,293,118,31.16,Spring
22-04-2022,S002,P0010,Furniture,315,97,50,19.82,Autumn
22-04-2022,S002,P0011,Electronics,91,66,101,16.81,Autumn
22-04-2022,S002,P0012,Groceries,306,93,79,24.04,Winter
22-04-2022,S002,P0013,Electronics,238,48,55,36.38,Winter
22-04-2022,S002,P0014,Groceries,368,59,39,64.62,Spring
22-04-2022,S002,P0015,Groceries,138,43,137,99.47,Spring
22-04-2022,S002,P0016,Clothing,99,53,176,99.19,Autumn
22-04-2022,S002,P0017,Electronics,274,30,123,91.95,Spring
22-04-2022,S002,P0018,Electronics,112,101,137,77.33,Winter
22-04-2022,S002,P0019,Toys,374,68,163,84.33,Summer
22-04-2022,S002,P0020,Furniture,446,167,62,97.97,Winter
22-04-2022,S003,P0001,Electronics,282,15,72,36.45,Summer
22-04-2022,S003,P0002,Groceries,278,40,129,28.1,Autumn
22-04-2022,S003,P0003,Clothing,193,8,40,27.4,Spring
22-04-2022,S003,P0004,Groceries,64,48,104,32.16,Autumn
22-04-2022,S003,P0005,Clothing,104,21,188,57.45,Winter
22-04-2022,S003,P0006,Furniture,446,27,119,82.47,Autumn
22-04-2022,S003,P0007,Furniture,155,119,103,16.16,Spring
22-04-2022,S003,P0008,Toys,313,78,92,32.57,Summer
22-04-2022,S003,P0009,Clothing,132,34,87,66.71,Autumn
22-04-2022,S003,P0010,Toys,285,117,116,24.78,Spring
22-04-2022,S003,P0011,Electronics,339,18,92,98.17,Summer
22-04-2022,S003,P0012,Clothing,332,158,128,53.27,Winter
22-04-2022,S003,P0013,Toys,351,59,101,69.63,Summer
22-04-2022,S003,P0014,Toys,277,166,48,45.77,Winter
22-04-2022,S003,P0015,Electronics,499,217,174,93.06,Winter
22-04-2022,S003,P0016,Electronics,376,71,110,88.95,Autumn
22-04-2022,S003,P0017,Electronics,346,220,110,30.02,Spring
22-04-2022,S003,P0018,Toys,365,67,106,30.38,Winter
22-04-2022,S003,P0019,Toys,254,32,49,65.57,Autumn
22-04-2022,S003,P0020,Furniture,386,145,22,36.43,Winter
22-04-2022,S004,P0001,Furniture,275,127,154,87.74,Autumn
22-04-2022,S004,P0002,Groceries,203,130,164,24.26,Summer
22-04-2022,S004,P0003,Electronics,156,23,67,81.64,Summer
22-04-2022,S004,P0004,Furniture,447,412,159,56.31,Autumn
22-04-2022,S004,P0005,Clothing,125,14,109,19.32,Winter
22-04-2022,S004,P0006,Clothing,426,184,109,29.95,Winter
22-04-2022,S004,P0007,Toys,249,17,113,30.54,Summer
22-04-2022,S004,P0008,Furniture,175,72,186,20.43,Winter
22-04-2022,S004,P0009,Groceries,297,68,160,81.9,Spring
22-04-2022,S004,P0010,Electronics,449,98,107,84.91,Spring
22-04-2022,S004,P0011,Furniture,316,238,181,68.48,Autumn
22-04-2022,S004,P0012,Clothing,103,48,122,35.83,Winter
22-04-2022,S004,P0013,Groceries,198,63,99,71.46,Spring
22-04-2022,S004,P0014,Furniture,101,12,193,60.96,Autumn
22-04-2022,S004,P0015,Electronics,457,257,54,28.81,Spring
22-04-2022,S004,P0016,Electronics,171,13,58,25.41,Summer
22-04-2022,S004,P0017,Toys,407,371,48,35.75,Spring
22-04-2022,S004,P0018,Toys,232,40,174,59.16,Winter
22-04-2022,S004,P0019,Furniture,264,56,132,46.28,Summer
22-04-2022,S004,P0020,Clothing,213,51,200,39.17,Spring
22-04-2022,S005,P0001,Electronics,383,89,64,34.89,Summer
22-04-2022,S005,P0002,Electronics,182,39,55,30.25,Autumn
22-04-2022,S005,P0003,Furniture,275,176,128,31.49,Autumn
22-04-2022,S005,P0004,Furniture,291,173,66,71.63,Winter
22-04-2022,S005,P0005,Groceries,128,90,128,76.61,Winter
22-04-2022,S005,P0006,Electronics,309,156,31,22.44,Winter
22-04-2022,S005,P0007,Furniture,74,25,115,45.35,Winter
22-04-2022,S005,P0008,Groceries,111,80,168,12.71,Winter
22-04-2022,S005,P0009,Electronics,62,33,153,32.17,Spring
22-04-2022,S005,P0010,Groceries,152,140,39,95.55,Summer
